x,y
-2.44237,-0.166241
-2.34699,-0.243867
-2.22348,-0.138814
-2.18049,-0.245011
-2.07026,-0.244287
-1.9889,-0.189282
-1.88417,-0.189077
-1.77082,-0.22749
-1.7251,-0.157028
-1.65948,-0.241421
-1.54339,-0.250781
-1.44852,-0.238393
-1.39354,-0.153065
-1.34044,-0.266257
-1.29498,-0.175311
-1.19131,-0.185085
-1.13374,-0.242574
-1.08484,-0.18914
-1.01488,-0.190803
-0.947617,-0.206111
-0.862104,-0.152131
-0.762526,-0.222373
-0.698687,-0.131733
-0.604512,-0.109912
-0.485387,-0.148574
-0.267197,-0.0980574
-0.130817,-0.0805968
0.141799,-0.116148
0.430276,-0.136309
0.676661,-0.106967
0.838128,-0.0930869
1.03253,-0.128764
1.16194,-0.16654
1.33203,-0.119432
1.4175,-0.154564
1.51805,-0.18712
1.58829,-0.163236
1.64562,-0.213192
1.74166,-0.198397
1.80303,-0.251817
1.8436,-0.148179
1.94225,-0.26269
2.01253,-0.168866
2.05892,-0.272677
2.17234,-0.289097
2.23153,-0.185575
2.26481,-0.29388
2.36911,-0.191298
2.45464,-0.211994
2.53208,-0.179729
2.57936,-0.241787
2.70382,-0.205222
2.77703,-0.221136
-2.61299,-0.0524933
-2.55773,-0.0369293
-2.49075,-0.0740484
-2.33646,-0.143016
-2.39307,-0.021849
-2.25523,-0.0241671
-2.11788,-0.141612
-2.03981,-0.0552345
-1.93167,-0.0820348
-1.81238,-0.115209
-1.66704,-0.121494
-1.59382,-0.0740456
-1.52286,-0.15727
-1.43327,-0.0658475
-1.31573,-0.0809433
-1.21744,-0.0844074
-1.13077,-0.128359
-1.07362,-0.0687568
-0.969365,-0.0863249
-0.926573,-0.0855273
-0.814235,-0.0690736
-0.738578,-0.0687767
-0.654046,0.00484266
-0.482864,0.00222253
-0.37128,-0.0244026
0.0671855,-0.0315472
0.199086,0.0684251
0.522181,-0.0704951
0.724129,0.0916125
0.871209,0.0118326
1.087,-0.00840792
1.19938,-0.0359317
1.31485,-0.0048367
1.43908,-0.0354586
1.50946,-0.0916462
1.62527,-0.0668129
1.70387,-0.158527
1.72709,-0.0643183
1.86696,-0.0412229
1.95259,-0.104776
2.05278,-0.0718505
2.14825,-0.051037
2.25733,-0.0690381
2.35795,-0.053526
2.43932,-0.0646417
2.49992,-0.106758
2.53002,-0.0399469
2.66056,-0.0444921
2.69917,-0.123252
2.81551,-0.0268197
2.82517,-0.114089
2.90079,0.00681061
3.00111,-0.0325365
3.04705,-0.108776
3.14517,-0.0257044
3.18711,-0.1176
3.2808,-0.0341556
3.34496,-0.109604
3.35756,-0.0259259
3.47261,-0.092674
3.57122,-0.0429723
3.62603,-0.106919
3.69572,-0.1088
3.76818,-0.0944412
3.86605,-0.0264593
3.90054,-0.10197
3.97283,-0.101855
4.05151,-0.0672809
4.12395,-0.0910122
4.20291,-0.0988224
4.31706,-0.0401658
-3.70922,0.119477
-3.52204,0.0910421
-3.36199,0.114242
-3.23388,0.0618175
-3.18718,0.132152
-3.09341,0.108564
-3.04125,0.0471563
-2.95196,0.0574591
-2.86433,0.0517892
-2.80464,0.159626
-2.77984,0.065715
-2.69159,0.0423527
-2.59253,0.0615714
-2.51925,0.0219741
-2.47222,0.126575
-2.38137,0.0310441
-2.32814,0.150632
-2.13918,0.0060792
-2.20685,0.159365
-2.06126,0.0653378
-1.91091,0.0776403
-1.79849,0.0483049
-1.65402,0.100895
-1.53001,-0.00791885
-1.4554,0.060796
-1.31956,0.0724105
-1.18159,0.0669999
-1.07245,0.00918325
-0.975745,0.0153307
-0.916225,0.0910008
-0.831875,0.0091742
-0.747796,0.0749884
-0.54377,0.0886223
-0.410148,0.117091
-0.213432,0.107776
-0.00184829,0.128433
0.303212,0.0994141
0.459251,0.156279
0.762734,0.16489
0.986284,0.0811108
1.08908,0.178566
1.21521,0.105183
1.36475,0.0970418
1.46308,0.114077
1.54103,0.0537632
1.68116,0.156951
1.72313,0.0529764
1.85858,0.0826149
1.97635,0.0290831
2.10931,0.0425565
2.26158,0.0977778
2.31586,0.0434738
2.44841,0.0308776
2.51958,0.113397
2.5959,0.0340447
2.69708,0.0982519
2.75856,0.0359853
2.87783,0.0925216
3.01146,0.100765
3.07729,0.0278301
3.16459,0.0923918
3.26525,0.0629685
3.36281,0.113395
3.43309,0.0401767
3.55335,0.0342521
3.61357,0.157892
3.71045,0.0744745
3.77827,0.00823262
3.85696,0.0647965
3.9523,0.0284637
4.059,0.0350853
4.1586,0.0861651
4.23773,0.0425846
4.30866,0.0821241
4.41327,0.0874523
4.47616,0.0448032
4.55728,0.119207
-3.52879,0.195987
-3.44094,0.218124
-3.36122,0.223322
-3.21357,0.205326
-3.13237,0.237228
-3.06182,0.192576
-2.99564,0.24782
-2.92758,0.247781
-2.92448,0.146031
-2.81709,0.261973
-2.74895,0.238065
-2.63967,0.159858
-2.59926,0.272317
-2.56329,0.18285
-2.46378,0.275887
-2.40931,0.195757
-2.33029,0.244936
-2.26039,0.228338
-2.21123,0.300952
-2.14254,0.226465
-2.03032,0.231386
-1.94244,0.263723
-1.84699,0.154718
-1.723,0.328976
-1.59333,0.239363
-1.44024,0.267951
-1.3205,0.239179
-1.22096,0.282063
-1.06694,0.134225
-0.990801,0.266012
-0.8293,0.206073
-0.727183,0.200619
-0.607283,0.157248
-0.424345,0.187354
-0.213196,0.225707
0.0930135,0.277506
0.420248,0.22322
0.671084,0.280271
0.832934,0.300583
0.982339,0.258211
1.05772,0.314978
1.1925,0.254497
1.27863,0.22468
1.39612,0.270229
1.46785,0.215434
1.56263,0.257681
1.65424,0.303778
1.78226,0.204579
1.86597,0.235355
1.96893,0.283379
2.10307,0.243684
2.22054,0.270821
2.31753,0.231955
2.39467,0.296982
2.56409,0.258587
2.66056,0.275764
2.7312,0.189193
2.83284,0.254383
2.98516,0.26362
3.07935,0.177352
3.17209,0.219701
3.29069,0.212816
3.39342,0.270948
3.4694,0.139418
3.56309,0.270848
3.68824,0.22767
3.78836,0.216885
3.87702,0.2335
3.97639,0.149504
4.12678,0.291421
4.15027,0.183277
4.2864,0.262568
4.37533,0.176939
4.4654,0.234278
4.57803,0.302172
4.65195,0.144261
4.75795,0.274577
-2.27381,0.377739
-2.21237,0.431091
-2.12098,0.381324
-2.05906,0.292652
-1.97435,0.430782
-1.88192,0.305851
-1.716,0.464472
-1.5817,0.425136
-1.47011,0.423685
-1.34616,0.417941
-1.25046,0.41205
-1.17299,0.427775
-1.06467,0.372285
-0.978201,0.433449
-0.846884,0.347184
-0.690276,0.371532
-0.550595,0.342959
-0.427496,0.341199
-0.122527,0.380762
0.273057,0.340874
0.2777,0.48488
0.477546,0.32003
0.756519,0.385783
0.920181,0.341633
1.02336,0.390114
1.12175,0.369903
1.26499,0.344298
1.3321,0.408805
1.38188,0.352751
1.47546,0.446832
1.54261,0.367547
1.60203,0.445673
1.70362,0.414769
1.8058,0.321829
1.85549,0.453518
1.97115,0.384534
2.04186,0.46472
2.11513,0.35742
2.19979,0.438992
2.31641,0.377645
2.42636,0.407952
2.49592,0.388621
2.57945,0.368615
2.68382,0.454946
2.75806,0.36665
2.84101,0.358121
2.93141,0.418946
2.99205,0.402148
3.09593,0.338822
3.22824,0.458744
3.2846,0.34505
3.37805,0.480552
3.4169,0.348617
3.48565,0.496029
3.56843,0.354216
3.67141,0.373766
3.73701,0.400252
3.81618,0.322436
3.89683,0.365764
3.95648,0.482534
4.00057,0.35904
4.11637,0.402789
4.19978,0.355101
4.27292,0.460431
4.3606,0.30326
4.41947,0.425501
4.49297,0.368356
4.59221,0.445869
4.65719,0.383859
4.73463,0.352806
4.82493,0.40951
-2.69147,0.561687
-2.52201,0.520346
-2.42091,0.495801
-2.33676,0.537375
-2.30463,0.449375
-2.26174,0.581291
-2.1355,0.468773
-2.04484,0.544723
-1.95119,0.524228
-1.79052,0.563825
-1.70524,0.582353
-1.60622,0.548292
-1.5093,0.560513
-1.42007,0.535933
-1.32721,0.528722
-1.22806,0.507162
-1.14509,0.587557
-1.06779,0.494812
-1.01807,0.564447
-0.915115,0.48309
-0.745985,0.513873
-0.692123,0.481188
-0.546041,0.47147
-0.225036,0.533034
0.105391,0.485362
0.223077,0.547208
0.541356,0.512476
0.674234,0.463555
0.828114,0.482411
0.994803,0.466515
1.10814,0.487606
1.19734,0.493761
1.28627,0.554256
1.32968,0.512614
1.42487,0.522576
1.66321,0.507377
2.00764,0.547411
2.09555,0.51244
2.14756,0.563354
2.22621,0.518684
2.28814,0.560706
2.36402,0.588076
2.36857,0.492256
2.51108,0.577183
2.56496,0.465348
2.64284,0.560951
2.73717,0.551954
2.82197,0.507282
2.90946,0.505201
3.02442,0.512526
3.18272,0.508653
-3.14881,0.67663
-3.07421,0.658863
-2.98141,0.669747
-2.92056,0.636772
-2.84391,0.606314
-2.81753,0.657087
-2.72632,0.661697
-2.6408,0.618253
-2.54673,0.643444
-2.4378,0.655993
-2.38491,0.595897
-2.32251,0.674951
-2.17651,0.661768
-2.09127,0.698817
-2.01925,0.641039
-1.92715,0.676353
-1.78294,0.715225
-1.70809,0.687431
-1.64499,0.643205
-1.53278,0.73066
-1.48943,0.651913
-1.41154,0.678262
-1.35272,0.622056
-1.26929,0.657583
-1.18077,0.599741
-1.15993,0.678745
-1.11247,0.668131
-1.03592,0.663147
-0.931652,0.610905
-0.789834,0.663101
-0.671468,0.606245
-0.535853,0.592226
-0.319362,0.47342
-0.166589,0.600083
0.116053,0.68898
0.276792,0.648588
0.390404,0.600425
0.606951,0.65693
0.930761,0.584905
1.0286,0.533739
1.09598,0.554932
1.18713,0.597921
1.30285,0.606341
1.38015,0.597274
1.50275,0.585943
1.57007,0.64424
1.61203,0.585016
1.68111,0.651397
1.82897,0.640468
1.88757,0.66754
1.98798,0.698219
-3.63522,0.799634
-3.5442,0.782434
-3.47858,0.767913
-3.37951,0.757288
-3.33636,0.73007
-3.27462,0.760427
-3.2302,0.719968
-3.13439,0.765184
-3.02465,0.763941
-2.93536,0.753265
-2.87261,0.716205
-2.77855,0.732432
-2.67261,0.734156
-2.57962,0.802758
-2.48559,0.771467
-2.33337,0.774181
-2.24563,0.796416
-2.19018,0.790213
-2.10643,0.807499
-2.03062,0.764754
-1.9397,0.849911
-1.88983,0.756569
-1.78698,0.854349
-1.75881,0.779535
-1.66529,0.74595
-1.58541,0.802772
-1.41868,0.799409
-1.34234,0.763817
-1.2846,0.760317
-1.23474,0.717883
-1.17088,0.762789
-1.06226,0.73679
-0.985667,0.721893
-0.899776,0.697347
-0.831496,0.75811
-0.652662,0.703979
-0.484034,0.765294
-0.161913,0.786962
-0.039377,0.701953
0.137685,0.730186
0.345169,0.766539
0.419365,0.686963
0.569436,0.727365
0.805094,0.627542
0.856093,0.640212
1.08046,0.643367
1.23411,0.669316
1.3435,0.694217
1.42553,0.642305
1.50056,0.685071
1.62552,0.669573
1.70523,0.69873
1.79725,0.720763
1.88743,0.737756
1.9677,0.741051
2.03551,0.744171
2.09537,0.741753
2.18215,0.778404
2.26646,0.799537
-3.95701,0.881603
-3.88646,0.873624
-3.81039,0.848671
-3.73243,0.82813
-3.67157,0.859557
-3.60678,0.830625
-3.512,0.830232
-3.42842,0.841326
-3.32867,0.812494
-3.26571,0.873745
-3.17301,0.831176
-3.08038,0.839298
-2.97067,0.838763
-2.87383,0.854656
-2.75293,0.843978
-2.66005,0.916301
-2.57025,0.904817
-2.49877,0.887748
-2.3989,0.886461
-2.33943,0.883577
-2.2417,0.912464
-2.1842,0.896039
-2.10705,0.955089
-2.06528,0.886532
-1.97673,0.91786
-1.91211,0.898857
-1.60014,0.909895
-1.52606,0.863165
-1.47861,0.83869
-1.41459,0.859098
-1.31969,0.838009
-1.24923,0.806813
-1.16389,0.812173
-1.0623,0.822126
-0.952287,0.799034
-0.879967,0.83449
-0.769371,0.825267
-0.625111,0.826126
-0.367653,0.634538
-0.338739,0.891892
0.0225802,0.86573
0.174345,0.91178
0.307323,0.865105
0.419998,0.87685
0.579061,0.892323
0.70538,0.835384
0.88971,0.757726
1.01041,0.725867
1.12926,0.695084
1.28189,0.743921
1.42172,0.74529
1.52352,0.796505
1.61759,0.730771
1.7369,0.768523
1.81571,0.787734
1.94633,0.794954
2.01466,0.807398
2.12189,0.80158
2.20133,0.85737
2.29384,0.834128
2.35069,0.84426
2.42644,0.866396
2.50803,0.888034
-4.42719,1.00314
-4.35471,0.987934
-4.28414,0.982959
-4.22165,0.95994
-4.15579,0.936194
-4.08185,0.913601
-4.02107,0.900282
-3.94025,0.934709
-3.86257,0.926709
-3.78198,0.916636
-3.72098,0.915624
-3.61094,0.952042
-3.54449,0.9131
-3.42709,0.940985
-3.3407,0.921439
-3.20888,0.920637
-3.11085,0.937886
-3.02986,0.95379
-2.90714,0.964527
-2.79916,0.958816
-2.72215,1.01008
-2.68525,1.01395
-2.60478,1.0378
-2.53391,1.01533
-2.47528,0.972151
-2.39152,1.02754
-2.31417,1.01604
-2.24337,0.993098
-1.73747,0.969603
-1.68534,0.958535
-1.59227,0.969621
-1.51974,0.911352
-1.43681,0.933408
-1.3466,0.901306
-1.25287,0.90698
-1.14517,0.928222
-1.07885,0.950092
-0.950559,0.911207
-0.82151,0.95055
-0.622315,0.966851
-0.503712,0.98283
-0.417403,0.864069
-0.18127,1.00391
-0.104833,0.923704
0.0829193,0.985221
0.207566,1.01258
0.29744,0.976246
0.404745,0.975974
0.515064,0.95284
0.687262,0.985488
0.745763,0.86682
1.09049,0.822809
1.20333,0.820622
1.36663,0.816488
1.50561,0.870089
1.64521,0.846445
1.7332,0.85956
1.85059,0.841981
1.92056,0.902251
2.03821,0.888995
2.14644,0.891902
2.24419,0.898058
2.34996,0.921586
2.43666,0.916508
2.52491,0.95659
2.58116,0.915215
2.65116,0.947825
2.71929,0.963919
2.79255,0.990431
-4.68127,1.06724
-4.61748,1.0533
-4.53495,1.03882
-4.46713,1.06677
-4.41132,1.11322
-4.34572,1.08933
-4.26078,1.05818
-4.16464,1.02154
-4.1127,1.04859
-4.03665,1.02161
-3.92809,1.01601
-3.84353,1.00305
-3.72959,1.02718
-3.63126,1.04757
-3.49653,1.00822
-3.42499,1.07501
-3.31747,1.06169
-3.19585,1.05254
-3.10704,1.06376
-3.06551,1.07815
-2.97312,1.10842
-2.91926,1.08615
-2.84388,1.08813
-2.77024,1.09979
-2.67414,1.11593
-2.61557,1.10096
-2.55419,1.08644
-2.49225,1.06948
-1.90022,1.04832
-1.82506,1.01388
-1.74092,1.02502
-1.67723,1.06052
-1.59105,1.04521
-1.50332,1.04718
-1.43154,1.05956
-1.33082,0.99561
-1.23298,1.04994
-1.13047,1.05673
-0.985501,1.06524
-0.928045,1.03253
-0.823048,1.04946
-0.732276,1.0525
-0.637329,1.11856
-0.315245,1.08532
-0.169808,1.08263
-0.0123863,1.1076
0.113332,1.10372
0.216769,1.08039
0.374028,1.09273
0.433759,1.06627
0.508291,1.07225
0.629331,1.08397
0.852931,1.01634
0.94254,0.900628
1.10266,1.00868
1.2716,0.927611
1.42037,0.943663
1.61154,0.955599
1.73245,0.953866
1.86241,0.950928
1.97162,0.936805
2.10205,0.951724
2.17493,0.977121
2.27291,1.0064
2.39533,0.973195
2.46896,1.02116
2.56732,0.998759
2.6376,0.986719
2.72199,1.01508
2.78111,1.04032
2.86745,1.02635
2.93026,1.0416
3.00053,1.06597
-4.6764,1.13804
-4.603,1.1498
-4.50908,1.15564
-4.45087,1.17552
-4.38274,1.19086
-4.33105,1.19604
-4.28232,1.13665
-4.19427,1.13585
-4.09811,1.13494
-4.00904,1.14808
-3.95397,1.16112
-3.88745,1.1387
-3.77199,1.13366
-3.61895,1.16868
-3.56139,1.13216
-3.47596,1.19266
-3.35455,1.1937
-3.29349,1.14662
-3.21325,1.15733
-3.12487,1.15195
-3.03896,1.16191
-2.96148,1.15392
-2.90628,1.18264
-2.84297,1.1632
-2.76361,1.14803
-2.08608,1.14296
-2.01181,1.12713
-1.94642,1.07527
-1.883,1.10993
-1.78521,1.11015
-1.72898,1.15691
-1.66908,1.15525
-1.59908,1.13757
-1.52419,1.12605
-1.41512,1.16463
-1.32411,1.14802
-1.20579,1.20304
-1.06077,1.19052
-0.958876,1.17176
-0.866478,1.16573
-0.783882,1.17817
-0.717743,1.19884
-0.545048,1.21707
-0.439997,1.05903
-0.319834,1.26912
-0.232213,1.20634
-0.00574644,1.22559
0.108428,1.21668
0.213092,1.19484
0.29227,1.21864
0.385443,1.1878
0.489556,1.1776
0.586183,1.21413
0.674299,1.1587
0.852899,1.18741
0.963778,1.09626
1.19362,1.06107
1.34656,1.04875
1.49889,1.05529
1.62546,1.06834
1.85843,1.08637
1.97717,1.04704
2.10123,1.09297
2.21691,1.1059
2.33786,1.07922
2.42648,1.097
2.51615,1.09622
2.59373,1.08862
2.68932,1.06669
2.78603,1.11127
2.87028,1.0964
2.95656,1.10341
3.03688,1.08127
3.0945,1.11017
3.15066,1.12049
3.21658,1.14443
-4.24773,1.21979
-4.20468,1.22308
-4.14307,1.23317
-4.09138,1.24118
-3.99194,1.25935
-3.88347,1.26183
-3.76323,1.26321
-3.69121,1.2406
-3.61195,1.33418
-3.49515,1.30265
-3.45337,1.26303
-3.37611,1.27329
-3.27863,1.22934
-3.19264,1.23476
-3.12558,1.24937
-3.08483,1.24219
-2.99552,1.21749
-2.19233,1.19843
-2.13103,1.20383
-2.02806,1.22298
-1.93637,1.17459
-1.89749,1.23435
-1.79236,1.23959
-1.69188,1.23596
-1.62284,1.24673
-1.58673,1.22292
-1.53249,1.2398
-1.48472,1.25267
-1.37328,1.26566
-1.25147,1.26876
-1.12415,1.242
-1.04086,1.33843
-0.98907,1.2769
-0.874637,1.26086
-0.797379,1.27804
-0.702198,1.3204
-0.58006,1.32336
-0.451409,1.26087
-0.180668,1.37425
-0.0693753,1.25428
0.0268858,1.27045
0.148923,1.33005
0.201753,1.30762
0.327447,1.26778
0.408628,1.25124
0.466142,1.2734
0.527926,1.25889
0.648525,1.30223
0.755204,1.23928
0.898046,1.29821
1.12426,1.23335
1.28719,1.27063
1.45811,1.17688
1.55931,1.21225
1.73735,1.13685
1.87422,1.16199
1.96992,1.20887
2.1319,1.1911
2.29612,1.16919
2.42814,1.19954
2.49569,1.16022
2.60827,1.18863
2.75387,1.15581
2.81426,1.20916
2.92498,1.18478
3.00165,1.17718
3.06541,1.17726
3.14714,1.18965
3.23255,1.21695
3.28215,1.17018
3.36373,1.20145
3.43062,1.22377
-4.13157,1.30858
-4.04423,1.32936
-3.9625,1.33885
-3.89548,1.3979
-3.78486,1.33906
-3.69154,1.36104
-3.5729,1.3873
-3.54055,1.34254
-3.45053,1.33978
-3.39798,1.32584
-3.32025,1.31194
-3.23972,1.28874
-2.34267,1.28061
-2.27038,1.2401
-2.20925,1.29426
-2.12001,1.30994
-2.04099,1.32534
-1.93249,1.30082
-1.85667,1.31168
-1.80538,1.34446
-1.73808,1.32706
-1.67676,1.29766
-1.54074,1.29334
-1.47498,1.35174
-1.43901,1.28897
-1.29259,1.3487
-1.19013,1.37445
-1.12979,1.33612
-0.994961,1.39417
-0.953697,1.35726
-0.887786,1.33168
-0.817772,1.36822
-0.746461,1.40945
-0.685096,1.37833
-0.472393,1.37249
-0.331858,1.36937
-0.187321,1.44159
-0.0752514,1.37153
0.0119115,1.40553
0.123192,1.38927
0.246409,1.37566
0.334438,1.34709
0.406659,1.33111
0.43877,1.36931
0.517263,1.35966
0.571825,1.339
0.655653,1.4462
0.754076,1.37904
1.04478,1.36987
1.14109,1.37141
1.37689,1.34455
1.52678,1.38477
1.76195,1.31763
1.9181,1.37157
2.04102,1.26244
2.18967,1.25188
2.26662,1.31718
2.40784,1.29191
2.53274,1.29161
2.67275,1.27324
2.75473,1.30021
2.88421,1.28713
2.99246,1.26146
3.10667,1.27703
3.17203,1.28804
3.24792,1.2955
3.30982,1.25687
3.38252,1.30621
3.48575,1.26239
3.55156,1.267
-4.19285,1.39354
-4.13395,1.39951
-4.04701,1.3964
-3.96366,1.42898
-3.84108,1.4399
-3.79201,1.42022
-3.72735,1.42528
-3.65471,1.40502
-3.5883,1.39183
-2.49498,1.37733
-2.42191,1.31583
-2.35364,1.37857
-2.26675,1.362
-2.20837,1.40242
-2.13259,1.40675
-2.01783,1.46016
-1.966,1.4149
-1.88514,1.40027
-1.52139,1.40629
-1.44454,1.41557
-1.38046,1.38994
-1.30523,1.44679
-1.16883,1.47523
-1.10219,1.41151
-1.02065,1.48326
-0.948822,1.42405
-0.889193,1.41075
-0.832314,1.42462
-0.73699,1.48796
-0.655096,1.4739
-0.523474,1.47078
-0.39951,1.48375
-0.201446,1.6071
-0.192092,1.49331
-0.0565508,1.4636
0.0686247,1.45881
0.168228,1.47966
0.248412,1.42119
0.304896,1.45954
0.411508,1.38617
0.416356,1.44305
0.483195,1.46434
0.604794,1.41043
0.694223,1.52887
0.805094,1.51103
0.925922,1.49427
1.08294,1.5543
1.29579,1.52484
1.46428,1.53651
1.64946,1.46096
1.81095,1.47675
2.04723,1.42298
2.18468,1.39062
2.34963,1.41006
2.48938,1.37533
2.61067,1.36647
2.68334,1.42527
2.84995,1.35634
2.93962,1.39174
3.03877,1.35419
3.11811,1.39881
3.22394,1.392
3.32317,1.36801
3.44404,1.3643
3.50942,1.34156
3.57784,1.35864
3.65556,1.36852
-4.22471,1.48525
-4.11732,1.52478
-4.05077,1.47168
-3.98977,1.50593
-3.87566,1.47513
-2.70202,1.49669
-2.64033,1.43088
-2.55282,1.46922
-2.44546,1.48089
-2.36746,1.52923
-2.29171,1.4863
-2.20026,1.48062
-2.07472,1.49429
-1.62517,1.50548
-1.59951,1.44917
-1.47233,1.51927
-1.36481,1.51545
-1.27672,1.50611
-1.21212,1.54582
-1.11233,1.53107
-1.01489,1.49571
-0.933566,1.47894
-0.899689,1.53241
-0.826688,1.49332
-0.731581,1.56346
-0.613724,1.57961
-0.497342,1.54108
-0.281352,1.62133
-0.37193,1.52496
-0.120197,1.5337
-0.0168376,1.53482
0.023973,1.55879
0.0950349,1.51433
0.176733,1.53869
0.279244,1.51031
0.358491,1.52625
0.40037,1.47286
0.457636,1.5259
0.504362,1.52216
0.57406,1.5139
0.689034,1.58752
0.815667,1.60234
0.890437,1.64513
1.0309,1.66936
1.26115,1.61033
1.41786,1.59833
1.5793,1.63637
1.85893,1.67468
1.94008,1.56599
2.17476,1.5423
2.32187,1.5935
2.40886,1.50763
2.56924,1.48313
2.74347,1.45634
2.88111,1.50072
3.02915,1.49006
3.12936,1.49627
3.2697,1.4711
3.34439,1.51494
3.46346,1.50781
3.56348,1.52416
3.60488,1.4527
3.703,1.50145
3.76884,1.50082
-4.31251,1.59669
-4.19794,1.56499
-2.97925,1.60524
-2.87479,1.62068
-2.84171,1.53843
-2.76194,1.57106
-2.68788,1.63379
-2.6107,1.56479
-2.52662,1.57948
-2.42519,1.58197
-2.37266,1.63686
-2.31734,1.6042
-2.23642,1.56768
-1.78612,1.63324
-1.68629,1.56586
-1.61723,1.61578
-1.5121,1.56583
-1.44453,1.65938
-1.34355,1.59916
-1.23504,1.66304
-1.18394,1.61025
-1.1163,1.57608
-1.00385,1.59499
-0.916519,1.58001
-0.829002,1.5783
-0.757308,1.62167
-0.626232,1.64256
-0.49223,1.6427
-0.363657,1.69848
-0.235866,1.69261
-0.17459,1.62448
-0.0636659,1.59045
-0.0245228,1.65957
0.0698968,1.58466
0.120996,1.64399
0.245592,1.59063
0.372567,1.60801
0.425866,1.56736
0.45391,1.60352
0.554652,1.62628
0.595943,1.63185
0.694026,1.70356
0.77421,1.71611
0.956255,1.72205
1.18014,1.8122
1.1914,1.71456
1.34838,1.78086
1.46934,1.74194
1.66282,1.78924
1.95107,1.79518
2.11013,1.68945
2.26919,1.68209
2.48802,1.64649
2.64097,1.59048
2.80839,1.60535
2.95967,1.64228
3.07656,1.61834
3.20533,1.60188
3.34272,1.63813
3.43908,1.63665
3.51678,1.63798
3.61693,1.56925
3.692,1.62483
3.82277,1.56495
3.87421,1.63172
-3.19044,1.7122
-3.10997,1.68249
-3.01743,1.71896
-2.92297,1.75163
-2.84298,1.75364
-2.79824,1.65411
-2.69343,1.80006
-2.65523,1.70431
-2.56578,1.72381
-1.86023,1.71882
-1.79405,1.75192
-1.67014,1.70288
-1.57224,1.71318
-1.51423,1.7052
-1.43743,1.76717
-1.35577,1.75366
-1.07004,1.69637
-1.02285,1.72965
-0.922138,1.71097
-0.817279,1.70576
-0.705069,1.74436
-0.59692,1.75094
-0.423186,1.74718
-0.369198,1.83439
-0.239215,1.76954
-0.127978,1.69545
-0.100566,1.753
-0.0224335,1.80451
0.0131907,1.69235
0.1175,1.73568
0.172177,1.79479
0.2639,1.69743
0.396816,1.73843
0.46414,1.69094
0.534942,1.72506
0.594825,1.78001
0.627849,1.70874
0.753031,1.83262
0.863589,1.76103
0.988714,1.83444
1.10553,1.8617
1.27414,1.81368
1.38758,1.88239
1.49041,1.81651
1.62425,1.90369
1.84923,1.91734
1.89855,1.8108
2.15475,1.84401
2.26344,1.81864
2.48716,1.8017
2.61987,1.7984
2.91083,1.72849
3.06418,1.75778
3.23482,1.80011
3.30935,1.73518
3.40806,1.74095
3.51805,1.75134
3.61537,1.77738
3.63013,1.6875
3.73875,1.73067
3.84156,1.69867
-3.49218,1.88336
-3.4022,1.82605
-3.26133,1.89667
-3.21779,1.80004
-3.16556,1.91657
-3.10227,1.78958
-2.9735,1.93338
-2.96475,1.81518
-2.80874,1.85449
-2.01804,1.8611
-1.90579,1.82591
-1.86121,1.95103
-1.82153,1.83701
-1.75041,1.8918
-1.66656,1.82402
-1.55232,1.89555
-1.46912,1.82694
-1.15768,1.8341
-1.06707,1.8792
-0.968513,1.84749
-0.853571,1.82247
-0.770556,1.87277
-0.594963,1.91764
-0.471091,1.90421
-0.338471,1.91763
-0.230323,1.86149
-0.1655,1.87783
-0.104983,1.84285
-0.0243459,1.9047
0.0284522,1.82132
0.121418,1.85967
0.170689,1.91403
0.276317,1.78435
0.364461,1.8463
0.406819,1.8865
0.524155,1.86818
0.592138,1.81544
0.634089,1.89523
0.752724,1.88174
0.895018,1.95037
1.03017,1.92787
1.16206,1.96172
1.22638,1.90417
1.2945,1.92951
1.39483,2.0042
1.49775,1.94517
1.52759,1.99434
1.74885,1.98799
1.96854,1.98189
2.09468,1.94269
2.21972,1.97581
2.39836,1.97174
2.55046,1.95907
2.76423,1.88683
2.99743,1.9573
3.1175,1.87998
3.25685,1.88149
3.37987,1.87778
3.47067,1.87502
3.58845,1.9272
3.64673,1.85474
-3.69605,2.0687
-3.5868,2.0161
-3.46504,2.06981
-3.42072,1.95643
-3.33128,2.08825
-3.31305,1.96759
-3.20598,2.03775
-2.18706,2.03071
-2.06806,1.99013
-1.99467,2.05666
-1.91765,2.03393
-1.80026,2.0693
-1.74049,2.03014
-1.66471,2.00192
-1.2597,2.00071
-1.19211,2.05248
-1.1187,1.9264
-1.09545,2.02826
-0.972074,2.01861
-0.849639,1.95483
-0.732351,2.06597
-0.591019,2.10938
-0.407036,2.02158
-0.311024,2.0919
-0.27075,1.98929
-0.145459,1.99305
-0.0173879,2.00443
0.0889987,2.04983
0.189494,2.04345
0.251627,1.94338
0.310519,2.0414
0.403328,1.99764
0.56092,2.03097
0.644585,2.09459
0.656845,1.95465
0.701754,2.07225
0.779064,1.98671
0.986457,2.03416
1.16452,2.09729
1.10929,1.98321
1.23414,2.03289
1.30904,2.00061
1.32996,2.07895
1.47472,2.06158
1.61727,2.09601
1.7415,2.11659
1.87899,2.10921
1.97377,2.1382
2.08244,2.10834
2.24595,2.11471
2.31794,2.17536
2.43615,2.12924
2.70147,2.07946
2.87888,2.1155
3.10569,2.01757
3.24097,2.0463
3.36081,2.01586
