Step,KineticEnergy
34990,0.788617
35000,0.78001
35010,0.770981
35020,0.762151
35030,0.753865
35040,0.746313
35050,0.739722
35060,0.734432
35070,0.730578
35080,0.728048
35090,0.726648
35100,0.726127
35110,0.726195
35120,0.726555
35130,0.727061
35140,0.726801
35150,0.725958
35160,0.724165
35170,0.721493
35180,0.718165
35190,0.714159
35200,0.709767
35210,0.705312
35220,0.701356
35230,0.698334
35240,0.696522
35250,0.696074
35260,0.697085
35270,0.699525
35280,0.703203
35290,0.707913
35300,0.713408
35310,0.719244
35320,0.72476
35330,0.729561
35340,0.733258
35350,0.735653
35360,0.736626
35370,0.736342
35380,0.734896
35390,0.732505
35400,0.729585
35410,0.726381
35420,0.723088
35430,0.719908
35440,0.716961
35450,0.71452
35460,0.712536
35470,0.710589
35480,0.708861
35490,0.707543
35500,0.706802
35510,0.706661
35520,0.707098
35530,0.707607
35540,0.707593
35550,0.707346
35560,0.707898
35570,0.709029
35580,0.709991
35590,0.710405
35600,0.709996
35610,0.708601
35620,0.706355
35630,0.703488
35640,0.699974
35650,0.696089
35660,0.692197
35670,0.688651
35680,0.685589
35690,0.683101
35700,0.681111
35710,0.679452
35720,0.677947
35730,0.676548
35740,0.674965
35750,0.673247
35760,0.671338
35770,0.669162
35780,0.66675
35790,0.664214
35800,0.66183
35810,0.659854
35820,0.658443
35830,0.657804
35840,0.658005
35850,0.659223
35860,0.661608
35870,0.665368
35880,0.670496
35890,0.676668
35900,0.683649
35910,0.691104
35920,0.698451
35930,0.705366
35940,0.711579
35950,0.716872
35960,0.7212
35970,0.724579
35980,0.726909
35990,0.728127
36000,0.727609
36010,0.725545
36020,0.722234
36030,0.717987
36040,0.713422
36050,0.708994
36060,0.704823
36070,0.700993
36080,0.697355
36090,0.69392
36100,0.690923
36110,0.688565
36120,0.686573
36130,0.684447
36140,0.682238
36150,0.680181
36160,0.678637
36170,0.677628
36180,0.677901
36190,0.679062
36200,0.680564
36210,0.681492
36220,0.681353
36230,0.679884
36240,0.677972
36250,0.675981
36260,0.674289
36270,0.672999
36280,0.672136
36290,0.671809
36300,0.67206
36310,0.672866
36320,0.674307
36330,0.676317
36340,0.678441
36350,0.680294
36360,0.681736
36370,0.682279
36380,0.681724
36390,0.680242
36400,0.67802
36410,0.675242
36420,0.67208
36430,0.668562
36440,0.664708
36450,0.660501
36460,0.65614
36470,0.651963
36480,0.648114
36490,0.64475
36500,0.642351
36510,0.641361
36520,0.642251
36530,0.644891
36540,0.648934
36550,0.653866
36560,0.659184
36570,0.664389
36580,0.669244
36590,0.673402
36600,0.676595
36610,0.678339
36620,0.678273
36630,0.676386
36640,0.672896
36650,0.668239
36660,0.663001
36670,0.657667
36680,0.6527
36690,0.648387
36700,0.644964
36710,0.64222
36720,0.640366
36730,0.639576
36740,0.639886
36750,0.641299
36760,0.643475
36770,0.64594
36780,0.648247
36790,0.650136
36800,0.651471
36810,0.652155
36820,0.652116
36830,0.651454
36840,0.650344
36850,0.64879
36860,0.646827
36870,0.644421
36880,0.641441
36890,0.638087
36900,0.634542
36910,0.630949
36920,0.627557
36930,0.624466
36940,0.621533
36950,0.618909
36960,0.616862
36970,0.615787
36980,0.616007
36990,0.617678
37000,0.620892
37010,0.625401
37020,0.630561
37030,0.635652
37040,0.640153
37050,0.643787
37060,0.646436
37070,0.647859
37080,0.647991
37090,0.646902
37100,0.644828
37110,0.641981
37120,0.638575
37130,0.634869
37140,0.631112
37150,0.627628
37160,0.624623
37170,0.622054
37180,0.619957
37190,0.618302
37200,0.617436
37210,0.617565
37220,0.618881
37230,0.621647
37240,0.62587
37250,0.631157
37260,0.637068
37270,0.643072
37280,0.648482
37290,0.652962
37300,0.65635
37310,0.658363
37320,0.658805
37330,0.657445
37340,0.654311
37350,0.649562
37360,0.643455
37370,0.636408
37380,0.628926
37390,0.621601
37400,0.614924
37410,0.609308
37420,0.605049
37430,0.602337
37440,0.601246
37450,0.601681
37460,0.603462
37470,0.606522
37480,0.610824
37490,0.616183
37500,0.622157
37510,0.628293
37520,0.634138
37530,0.639462
37540,0.644085
37550,0.648084
37560,0.651194
37570,0.653032
37580,0.653394
37590,0.652126
37600,0.649387
37610,0.6455
37620,0.640859
37630,0.636206
37640,0.631555
37650,0.62677
37660,0.621704
37670,0.616226
37680,0.610595
37690,0.605183
37700,0.600308
37710,0.596279
37720,0.593156
37730,0.591027
37740,0.589986
37750,0.590179
37760,0.591606
37770,0.594029
37780,0.597212
37790,0.601092
37800,0.605578
37810,0.61064
37820,0.616169
37830,0.621841
37840,0.627283
37850,0.632211
37860,0.636263
37870,0.639174
37880,0.640593
37890,0.640455
37900,0.638859
37910,0.635933
37920,0.632006
37930,0.627452
37940,0.622521
37950,0.617531
37960,0.613082
37970,0.609865
37980,0.608081
37990,0.607747
38000,0.608813
38010,0.61114
38020,0.614649
38030,0.619336
38040,0.625038
38050,0.631146
38060,0.637216
38070,0.642791
38080,0.64716
38090,0.650036
38100,0.651262
38110,0.650671
38120,0.648109
38130,0.643758
38140,0.63792
38150,0.631142
38160,0.62396
38170,0.616892
38180,0.610612
38190,0.605504
38200,0.601734
38210,0.59956
38220,0.598931
38230,0.599722
38240,0.601588
38250,0.604034
38260,0.606868
38270,0.61011
38280,0.613773
38290,0.617744
38300,0.622067
38310,0.626688
38320,0.631557
38330,0.636458
38340,0.641275
38350,0.645488
38360,0.648549
38370,0.650163
38380,0.65048
38390,0.649825
38400,0.648685
38410,0.647214
38420,0.645356
38430,0.643187
38440,0.640879
38450,0.638606
38460,0.636451
38470,0.634399
38480,0.632389
38490,0.630353
38500,0.628387
38510,0.626651
38520,0.625383
38530,0.624862
38540,0.624864
38550,0.62489
38560,0.624638
38570,0.624148
38580,0.623346
38590,0.622574
38600,0.62212
38610,0.62206
38620,0.622263
38630,0.622474
38640,0.622386
38650,0.622192
38660,0.622291
38670,0.622846
38680,0.623955
38690,0.625655
38700,0.628134
38710,0.631402
38720,0.635439
38730,0.640104
38740,0.645227
38750,0.650482
38760,0.655451
38770,0.659631
38780,0.66249
38790,0.6643
38800,0.6649
38810,0.664293
38820,0.662329
38830,0.659125
38840,0.654401
38850,0.648209
38860,0.640769
38870,0.63251
38880,0.62405
38890,0.615799
38900,0.607846
38910,0.600248
38920,0.593159
38930,0.586975
38940,0.581964
38950,0.578537
38960,0.577436
38970,0.57879
38980,0.582589
38990,0.588572
39000,0.59607
39010,0.604261
39020,0.612078
39030,0.618998
39040,0.624751
39050,0.629134
39060,0.632173
39070,0.633863
39080,0.634196
39090,0.63289
39100,0.630041
39110,0.626046
39120,0.621379
39130,0.616591
39140,0.612297
39150,0.608972
39160,0.606245
39170,0.60378
39180,0.601537
39190,0.599542
39200,0.597934
39210,0.596959
39220,0.596661
39230,0.597013
39240,0.598091
39250,0.599895
39260,0.602011
39270,0.603971
39280,0.605744
39290,0.607422
39300,0.60878
39310,0.609365
39320,0.609159
39330,0.608315
39340,0.606744
39350,0.604308
39360,0.601145
39370,0.597473
39380,0.593509
39390,0.589325
39400,0.585096
39410,0.580997
39420,0.577267
39430,0.57428
39440,0.572435
39450,0.57161
39460,0.571276
39470,0.571347
39480,0.571749
39490,0.572441
39500,0.57336
39510,0.574384
39520,0.575246
39530,0.575979
39540,0.576573
39550,0.576903
39560,0.576898
39570,0.576595
39580,0.576063
39590,0.575381
39600,0.57454
39610,0.573412
39620,0.571998
39630,0.570487
39640,0.569058
39650,0.567978
39660,0.567502
39670,0.567668
39680,0.568482
39690,0.570043
39700,0.57249
39710,0.575697
39720,0.579352
39730,0.583507
39740,0.588302
39750,0.593329
39760,0.598282
39770,0.602818
39780,0.60654
39790,0.609112
39800,0.61029
39810,0.609995
39820,0.608253
39830,0.604883
39840,0.599857
39850,0.593489
39860,0.586197
39870,0.578431
39880,0.570707
39890,0.563526
39900,0.557449
39910,0.552887
39920,0.550076
39930,0.549136
39940,0.550105
39950,0.552902
39960,0.557343
39970,0.562936
39980,0.568921
39990,0.574853
40000,0.580437
40010,0.58555
40020,0.589921
40030,0.593281
40040,0.595646
40050,0.59719
40060,0.59823
40070,0.598983
40080,0.599587
40090,0.600117
40100,0.600375
40110,0.60038
40120,0.600214
40130,0.599791
40140,0.598813
40150,0.597322
40160,0.595464
40170,0.593388
40180,0.591133
40190,0.588613
40200,0.585886
40210,0.582905
40220,0.579611
40230,0.576104
40240,0.572661
40250,0.569609
40260,0.567294
40270,0.566065
40280,0.565859
40290,0.56637
40300,0.567447
40310,0.569137
40320,0.571504
40330,0.574409
40340,0.57765
40350,0.580959
40360,0.584062
40370,0.58662
40380,0.58811
40390,0.58808
40400,0.586346
40410,0.583066
40420,0.578636
40430,0.573526
40440,0.568204
40450,0.563163
40460,0.55895
40470,0.556059
40480,0.554745
40490,0.554958
40500,0.556464
40510,0.558903
40520,0.561641
40530,0.564255
40540,0.5665
40550,0.568187
40560,0.569312
40570,0.569921
40580,0.570235
40590,0.570465
40600,0.570394
40610,0.569642
40620,0.568182
40630,0.566297
40640,0.564266
40650,0.562356
40660,0.560861
40670,0.559768
40680,0.55878
40690,0.557683
40700,0.556313
40710,0.554396
40720,0.551737
40730,0.548382
40740,0.544482
40750,0.540249
40760,0.536032
40770,0.532086
40780,0.528617
40790,0.525722
40800,0.523502
40810,0.521807
40820,0.520767
40830,0.520498
40840,0.521164
40850,0.522947
40860,0.52595
40870,0.530178
40880,0.53527
40890,0.54044
40900,0.54548
40910,0.550326
40920,0.555052
40930,0.559602
40940,0.563844
40950,0.567671
40960,0.570847
40970,0.573185
40980,0.57479
40990,0.575566
41000,0.57566
41010,0.575014
41020,0.573484
41030,0.571282
41040,0.568725
41050,0.565882
41060,0.562751
41070,0.559318
41080,0.555671
41090,0.552104
41100,0.548872
41110,0.546203
41120,0.544032
41130,0.542396
41140,0.541504
41150,0.541446
41160,0.542215
41170,0.543657
41180,0.545495
41190,0.547692
41200,0.550263
41210,0.553021
41220,0.5559
41230,0.558604
41240,0.56096
41250,0.56289
41260,0.564344
41270,0.565214
41280,0.565527
41290,0.565464
41300,0.565044
41310,0.564116
41320,0.562726
41330,0.561
41340,0.559059
41350,0.557014
41360,0.554821
41370,0.552276
41380,0.549545
41390,0.546817
41400,0.544292
41410,0.542139
41420,0.540853
41430,0.540842
41440,0.542603
41450,0.545636
41460,0.549867
41470,0.555107
41480,0.560978
41490,0.567082
41500,0.572769
41510,0.577528
41520,0.581285
41530,0.583949
41540,0.585652
41550,0.586298
41560,0.585793
41570,0.584419
41580,0.582335
41590,0.579911
41600,0.57739
41610,0.574905
41620,0.572569
41630,0.570543
41640,0.569065
41650,0.56813
41660,0.567555
41670,0.567171
41680,0.56695
41690,0.566898
41700,0.566836
41710,0.566695
41720,0.566489
41730,0.566215
41740,0.565827
41750,0.565356
41760,0.564974
41770,0.56508
41780,0.565818
41790,0.567
41800,0.568587
41810,0.570621
41820,0.573041
41830,0.575826
41840,0.579183
41850,0.582836
41860,0.586418
41870,0.589764
41880,0.592782
41890,0.59543
41900,0.597607
41910,0.599165
41920,0.599974
41930,0.599818
41940,0.598731
41950,0.59696
41960,0.594786
41970,0.592495
41980,0.590197
41990,0.588136
42000,0.586497
42010,0.585321
42020,0.584665
42030,0.584608
42040,0.585138
42050,0.586173
42060,0.587423
42070,0.588832
42080,0.590395
42090,0.592135
42100,0.593837
42110,0.595281
42120,0.596501
42130,0.597347
42140,0.598038
42150,0.59879
42160,0.599587
42170,0.600392
42180,0.601284
42190,0.601863
42200,0.601831
42210,0.6011
42220,0.599634
42230,0.597584
42240,0.595439
42250,0.593654
42260,0.591368
42270,0.588495
42280,0.58503
42290,0.580533
42300,0.575317
42310,0.569954
42320,0.565086
42330,0.561038
42340,0.55789
42350,0.556112
42360,0.556237
42370,0.55856
42380,0.562605
42390,0.568054
42400,0.574797
42410,0.582683
42420,0.591465
42430,0.600538
42440,0.609154
42450,0.616707
42460,0.62277
42470,0.627038
42480,0.629389
42490,0.629728
42500,0.628167
42510,0.625159
42520,0.621397
42530,0.617627
42540,0.614606
42550,0.612545
42560,0.611543
42570,0.611742
42580,0.613139
42590,0.615589
42600,0.618619
42610,0.621678
42620,0.623651
42630,0.624461
42640,0.624209
42650,0.623077
42660,0.621775
42670,0.620324
42680,0.61911
42690,0.618246
42700,0.617496
42710,0.616307
42720,0.614403
42730,0.61239
42740,0.610249
42750,0.608074
42760,0.605766
42770,0.603195
42780,0.600432
42790,0.597559
42800,0.594802
42810,0.592502
42820,0.590773
42830,0.589466
42840,0.588629
42850,0.588038
42860,0.587918
42870,0.588436
42880,0.589534
42890,0.591358
42900,0.594009
42910,0.597538
42920,0.601971
42930,0.607087
42940,0.612741
42950,0.618922
42960,0.624732
42970,0.628969
42980,0.631594
42990,0.632658
43000,0.632483
43010,0.631351
43020,0.629123
43030,0.625906
43040,0.621583
43050,0.616299
43060,0.610579
43070,0.604886
43080,0.599592
43090,0.594913
43100,0.59114
43110,0.588627
43120,0.587695
43130,0.588383
43140,0.590382
43150,0.593442
43160,0.597498
43170,0.602385
43180,0.607958
43190,0.613744
43200,0.619279
43210,0.624287
43220,0.628688
43230,0.632481
43240,0.635767
43250,0.638599
43260,0.640888
43270,0.642415
43280,0.643101
43290,0.642869
43300,0.641767
43310,0.639913
43320,0.637595
43330,0.635109
43340,0.632608
43350,0.630266
43360,0.628327
43370,0.626635
43380,0.624692
43390,0.622358
43400,0.6196
43410,0.616569
43420,0.613177
43430,0.609449
43440,0.605337
43450,0.601023
43460,0.596881
43470,0.593345
43480,0.590296
43490,0.587553
43500,0.585145
43510,0.583132
43520,0.581371
43530,0.579653
43540,0.577841
43550,0.575696
43560,0.573018
43570,0.569886
43580,0.566517
43590,0.563442
43600,0.561205
43610,0.560001
43620,0.559891
43630,0.560712
43640,0.562358
43650,0.564763
43660,0.567764
43670,0.571276
43680,0.575275
43690,0.579811
43700,0.584902
43710,0.590335
43720,0.595652
43730,0.600742
43740,0.605555
43750,0.609973
43760,0.613802
43770,0.616929
43780,0.619254
43790,0.620501
43800,0.62
43810,0.617613
43820,0.613826
43830,0.608985
43840,0.603653
43850,0.598079
43860,0.592388
43870,0.58704
43880,0.582113
43890,0.577752
43900,0.574295
43910,0.57215
43920,0.57145
43930,0.572238
43940,0.574411
43950,0.578003
43960,0.583309
43970,0.590222
43980,0.598344
43990,0.606986
44000,0.615558
44010,0.623666
44020,0.630955
44030,0.637245
44040,0.642427
44050,0.64637
44060,0.649088
44070,0.650691
44080,0.651241
44090,0.650901
44100,0.64974
44110,0.647711
44120,0.644905
44130,0.641431
44140,0.637487
44150,0.63333
44160,0.629297
44170,0.625742
44180,0.622919
44190,0.62075
44200,0.619312
44210,0.618522
44220,0.618282
44230,0.618553
44240,0.619605
44250,0.621754
44260,0.6252
44270,0.629872
44280,0.635259
44290,0.640938
44300,0.64645
44310,0.651459
44320,0.655745
44330,0.659154
44340,0.6615
44350,0.662591
44360,0.66235
44370,0.660964
44380,0.658758
44390,0.655946
44400,0.652736
44410,0.64934
44420,0.646033
44430,0.642973
44440,0.640354
44450,0.637982
44460,0.635618
44470,0.633359
44480,0.631452
44490,0.630126
44500,0.629526
44510,0.629685
44520,0.630435
44530,0.631687
44540,0.633404
44550,0.635384
44560,0.637644
44570,0.640216
44580,0.643138
44590,0.646228
44600,0.649228
44610,0.651789
44620,0.653623
44630,0.654644
44640,0.654896
44650,0.654515
44660,0.653657
44670,0.652407
44680,0.650679
44690,0.648541
44700,0.64571
44710,0.641954
44720,0.637482
44730,0.632648
44740,0.627942
44750,0.624009
44760,0.621453
44770,0.620613
44780,0.621681
44790,0.62476
44800,0.629505
44810,0.635571
44820,0.642552
44830,0.649847
44840,0.656954
44850,0.663396
44860,0.668334
44870,0.671377
44880,0.672328
44890,0.67126
44900,0.668579
44910,0.664908
44920,0.660785
44930,0.656634
44940,0.652421
44950,0.648226
44960,0.644301
44970,0.640828
44980,0.637964
44990,0.636123
45000,0.635614
45010,0.636653
45020,0.639413
45030,0.643841
45040,0.64929
45050,0.655001
45060,0.660683
45070,0.666242
45080,0.671601
45090,0.676743
45100,0.681598
45110,0.685957
45120,0.689628
45130,0.692405
45140,0.694215
45150,0.694578
45160,0.693382
45170,0.690932
45180,0.687936
45190,0.684881
45200,0.682063
45210,0.67895
45220,0.675391
45230,0.671395
45240,0.666918
45250,0.662309
45260,0.65776
45270,0.653802
45280,0.65093
45290,0.649082
45300,0.648224
45310,0.648282
45320,0.649121
45330,0.650382
45340,0.651739
45350,0.653149
45360,0.654511
45370,0.655647
45380,0.656406
45390,0.656904
45400,0.657177
45410,0.657011
45420,0.656564
45430,0.6559
45440,0.655044
45450,0.654056
45460,0.652538
45470,0.650457
45480,0.647627
45490,0.644219
45500,0.640576
45510,0.637022
45520,0.633982
45530,0.631724
45540,0.630327
45550,0.629957
45560,0.630524
45570,0.63201
45580,0.634547
45590,0.637941
45600,0.641496
45610,0.644367
45620,0.646216
45630,0.646807
45640,0.64596
45650,0.643839
45660,0.640804
45670,0.637243
45680,0.633349
45690,0.629495
45700,0.626058
45710,0.623366
45720,0.621817
45730,0.621972
45740,0.624092
45750,0.628087
45760,0.633512
45770,0.63967
45780,0.645798
45790,0.651308
45800,0.655342
45810,0.656903
45820,0.655776
45830,0.652241
45840,0.646879
45850,0.640202
45860,0.632856
45870,0.62553
45880,0.618886
45890,0.613594
45900,0.609739
45910,0.606731
45920,0.60491
45930,0.60467
45940,0.60609
45950,0.609056
45960,0.613179
45970,0.617432
45980,0.621543
45990,0.625253
46000,0.628861
46010,0.632292
46020,0.635087
46030,0.637225
46040,0.6389
46050,0.640222
46060,0.641153
46070,0.641781
46080,0.642462
46090,0.643384
46100,0.644362
46110,0.645407
46120,0.646635
46130,0.647926
46140,0.649241
46150,0.650639
46160,0.652083
46170,0.653435
46180,0.654675
46190,0.655782
46200,0.656828
46210,0.658161
46220,0.659591
46230,0.660301
46240,0.659689
46250,0.657618
46260,0.654032
46270,0.649152
46280,0.64334
46290,0.636598
46300,0.629209
46310,0.621786
46320,0.61488
46330,0.608709
46340,0.603508
46350,0.59974
46360,0.597702
46370,0.597695
46380,0.599958
46390,0.604572
46400,0.6113
46410,0.619629
46420,0.628584
46430,0.637143
46440,0.644461
46450,0.65006
46460,0.653623
46470,0.655032
46480,0.653763
46490,0.649682
46500,0.643271
46510,0.635395
46520,0.627241
46530,0.619276
46540,0.611777
46550,0.605164
46560,0.599675
46570,0.595574
46580,0.592957
46590,0.591823
46600,0.592111
46610,0.59339
46620,0.595264
46630,0.597538
46640,0.600112
46650,0.602632
46660,0.604707
46670,0.606071
46680,0.606765
46690,0.607033
46700,0.607232
46710,0.607785
46720,0.608952
46730,0.610622
46740,0.612668
46750,0.614843
46760,0.617006
46770,0.618977
46780,0.620681
46790,0.622348
46800,0.624161
46810,0.625998
46820,0.627338
46830,0.62792
46840,0.627693
46850,0.626585
46860,0.624788
46870,0.622598
46880,0.620222
46890,0.617847
46900,0.61552
46910,0.61337
46920,0.611099
46930,0.608736
46940,0.606524
46950,0.604756
46960,0.603695
46970,0.603535
46980,0.604255
46990,0.605774
47000,0.607767
47010,0.609999
47020,0.612402
47030,0.615037
47040,0.617716
47050,0.620511
47060,0.623479
47070,0.626563
47080,0.629263
47090,0.631306
47100,0.63274
47110,0.633508
47120,0.633468
47130,0.632789
47140,0.631696
47150,0.630484
47160,0.629358
47170,0.628447
47180,0.627357
47190,0.625574
47200,0.623123
47210,0.619986
47220,0.616453
47230,0.612911
47240,0.609717
47250,0.607108
47260,0.60524
47270,0.604355
47280,0.604469
47290,0.605509
47300,0.607447
47310,0.610151
47320,0.613409
47330,0.617087
47340,0.621097
47350,0.625243
47360,0.629379
47370,0.633314
47380,0.636769
47390,0.639324
47400,0.641276
47410,0.642327
47420,0.642477
47430,0.641998
47440,0.64097
47450,0.639163
47460,0.636547
47470,0.633394
47480,0.630085
47490,0.626829
47500,0.623347
47510,0.619586
47520,0.615791
47530,0.612326
47540,0.609236
47550,0.60653
47560,0.604107
47570,0.601971
47580,0.600174
47590,0.598564
47600,0.596987
47610,0.595444
47620,0.594073
47630,0.592974
47640,0.592389
47650,0.592528
47660,0.593352
47670,0.5948
47680,0.596883
47690,0.599652
47700,0.60303
47710,0.606833
47720,0.6108
47730,0.614307
47740,0.616814
47750,0.618392
47760,0.618975
47770,0.618723
47780,0.6178
47790,0.616343
47800,0.614692
47810,0.612816
47820,0.610718
47830,0.608552
47840,0.606473
47850,0.604769
47860,0.603658
47870,0.603027
47880,0.602466
47890,0.601662
47900,0.60067
47910,0.599559
47920,0.598334
47930,0.597048
47940,0.59591
47950,0.595232
47960,0.59485
47970,0.594382
47980,0.593599
47990,0.59224
48000,0.590279
48010,0.587876
48020,0.585342
48030,0.583168
48040,0.58173
48050,0.580839
48060,0.580417
48070,0.580674
48080,0.581901
48090,0.584145
48100,0.586851
48110,0.589359
48120,0.591387
48130,0.592854
48140,0.59405
48150,0.595058
48160,0.595405
48170,0.594905
48180,0.593695
48190,0.591883
48200,0.590104
48210,0.588553
48220,0.586869
48230,0.58501
48240,0.583733
48250,0.583535
48260,0.584625
48270,0.586819
48280,0.589593
48290,0.592587
48300,0.595703
48310,0.598872
48320,0.602011
48330,0.604989
48340,0.607504
48350,0.609407
48360,0.610646
48370,0.61119
48380,0.611007
48390,0.610205
48400,0.608893
48410,0.607256
48420,0.60548
48430,0.60374
48440,0.602336
48450,0.601298
48460,0.600633
48470,0.600375
48480,0.600524
48490,0.600657
48500,0.600394
48510,0.599522
48520,0.598031
48530,0.596173
48540,0.594261
48550,0.592494
48560,0.591094
48570,0.590201
48580,0.589646
48590,0.589416
48600,0.589489
48610,0.589751
48620,0.590273
48630,0.590988
48640,0.591947
48650,0.593245
48660,0.594686
48670,0.596012
48680,0.597152
48690,0.597839
48700,0.597902
48710,0.597426
48720,0.596837
48730,0.596583
48740,0.596546
48750,0.596446
48760,0.59612
48770,0.595542
48780,0.594795
48790,0.593886
48800,0.592949
48810,0.592147
48820,0.591519
48830,0.59103
48840,0.59086
48850,0.590814
48860,0.590644
48870,0.590099
48880,0.589302
48890,0.588862
48900,0.589207
48910,0.590552
48920,0.592849
48930,0.595699
48940,0.599018
48950,0.602735
48960,0.606529
48970,0.610023
48980,0.612856
48990,0.614815
49000,0.615589
49010,0.615057
49020,0.613322
49030,0.610806
49040,0.607706
49050,0.604599
49060,0.601725
49070,0.599285
49080,0.597717
49090,0.597429
49100,0.598576
49110,0.600999
49120,0.604521
49130,0.608811
49140,0.613408
49150,0.617973
49160,0.622325
49170,0.6261
49180,0.629283
49190,0.632051
49200,0.634864
49210,0.637639
49220,0.640437
49230,0.643452
49240,0.646983
49250,0.651368
49260,0.656943
49270,0.663454
49280,0.670404
49290,0.677058
49300,0.682506
49310,0.686405
49320,0.688806
49330,0.689811
49340,0.689541
49350,0.688255
49360,0.686207
49370,0.683684
49380,0.680901
49390,0.678093
49400,0.675324
49410,0.672302
49420,0.669007
49430,0.665642
49440,0.662135
49450,0.65847
49460,0.654873
49470,0.651442
49480,0.647909
49490,0.64411
49500,0.640097
49510,0.635963
49520,0.631702
49530,0.627281
49540,0.622593
49550,0.617748
49560,0.6131
49570,0.609063
49580,0.605946
49590,0.603978
49600,0.603273
49610,0.603737
49620,0.604926
49630,0.606403
49640,0.607903
49650,0.609313
49660,0.610546
49670,0.611871
49680,0.613478
49690,0.615405
49700,0.617654
49710,0.619899
49720,0.621412
49730,0.621732
49740,0.620608
49750,0.617995
49760,0.613896
49770,0.608447
49780,0.602062
49790,0.595329
49800,0.588655
49810,0.582389
49820,0.57678
49830,0.572169
49840,0.568881
49850,0.567144
49860,0.566948
49870,0.56804
49880,0.570299
49890,0.57361
49900,0.577745
49910,0.582243
49920,0.586523
49930,0.590465
49940,0.594036
49950,0.59692
49960,0.598743
49970,0.599524
49980,0.599391
49990,0.598366
50000,0.596723
50010,0.594747
50020,0.592581
50030,0.590405
50040,0.588485
50050,0.58709
50060,0.586365
50070,0.586177
50080,0.586475
50090,0.587387
50100,0.588854
50110,0.590539
50120,0.591725
50130,0.592357
50140,0.592608
50150,0.592635
50160,0.592214
50170,0.590864
50180,0.588758
50190,0.586066
50200,0.582895
50210,0.579523
50220,0.576388
50230,0.57389
50240,0.572321
50250,0.571676
50260,0.571685
50270,0.57217
50280,0.572818
50290,0.573415
50300,0.573864
50310,0.573856
50320,0.572975
50330,0.570847
50340,0.567652
50350,0.56381
50360,0.559866
50370,0.556413
50380,0.553724
50390,0.551981
50400,0.551347
50410,0.551583
50420,0.552394
50430,0.553649
50440,0.555163
50450,0.556724
50460,0.558214
50470,0.559259
50480,0.55975
50490,0.559691
50500,0.559111
50510,0.55791
50520,0.555854
50530,0.553435
50540,0.550788
50550,0.547883
50560,0.54483
50570,0.541814
50580,0.538563
50590,0.535213
50600,0.531588
50610,0.52778
50620,0.524103
50630,0.520198
50640,0.516176
50650,0.512314
50660,0.508947
50670,0.506516
50680,0.505354
50690,0.505497
50700,0.506859
50710,0.509314
50720,0.512812
50730,0.517279
50740,0.522303
50750,0.527256
50760,0.531692
50770,0.535045
50780,0.537068
50790,0.53781
50800,0.537104
50810,0.534876
50820,0.531725
50830,0.528428
50840,0.525892
50850,0.524315
50860,0.523792
50870,0.5243
50880,0.525673
50890,0.52764
50900,0.530002
50910,0.532561
50920,0.535174
50930,0.537833
50940,0.540229
50950,0.541679
50960,0.541785
50970,0.540423
50980,0.537911
50990,0.535106
51000,0.532178
51010,0.529329
51020,0.526852
51030,0.524778
51040,0.522944
51050,0.521487
51060,0.520572
51070,0.520348
51080,0.520885
51090,0.522218
51100,0.52437
51110,0.527284
51120,0.530736
51130,0.534454
51140,0.537962
51150,0.539945
51160,0.539997
51170,0.538152
51180,0.53485
51190,0.530625
51200,0.526032
51210,0.521504
51220,0.517453
51230,0.514091
51240,0.511459
51250,0.509322
51260,0.507653
51270,0.5065
51280,0.50584
51290,0.505599
51300,0.505578
51310,0.505552
51320,0.505283
51330,0.504701
51340,0.503734
51350,0.502522
51360,0.501233
51370,0.50006
51380,0.499074
51390,0.498074
51400,0.496892
51410,0.495591
51420,0.494124
51430,0.492583
51440,0.491171
51450,0.490177
51460,0.48967
51470,0.489609
51480,0.489971
51490,0.490715
51500,0.491883
51510,0.493405
51520,0.495278
51530,0.497431
51540,0.499735
51550,0.502057
51560,0.504266
51570,0.506033
51580,0.507254
51590,0.508004
51600,0.508239
51610,0.507825
51620,0.50668
51630,0.504547
51640,0.501497
51650,0.497836
51660,0.494043
51670,0.490517
51680,0.487634
51690,0.4857
51700,0.48489
51710,0.485233
51720,0.48676
51730,0.489502
51740,0.493365
51750,0.498126
51760,0.503655
51770,0.509116
51780,0.513896
51790,0.51781
51800,0.520804
51810,0.522795
51820,0.523621
51830,0.523318
51840,0.522208
51850,0.520687
51860,0.519372
51870,0.518909
51880,0.519712
51890,0.521682
51900,0.524405
51910,0.527321
51920,0.529727
51930,0.531369
51940,0.532177
51950,0.532131
51960,0.531182
51970,0.52933
51980,0.526647
51990,0.523139
52000,0.518988
52010,0.514445
52020,0.509842
52030,0.505409
52040,0.501471
52050,0.498322
52060,0.496189
52070,0.49499
52080,0.49477
52090,0.495457
52100,0.496938
52110,0.499002
52120,0.501409
52130,0.503989
52140,0.506501
52150,0.508822
52160,0.51095
52170,0.512873
52180,0.51459
52190,0.51611
52200,0.517476
52210,0.518565
52220,0.519505
52230,0.520178
52240,0.519736
52250,0.518154
52260,0.515878
52270,0.513104
52280,0.509891
52290,0.50663
52300,0.503811
52310,0.501491
52320,0.499867
52330,0.499349
52340,0.499834
52350,0.501192
52360,0.503402
52370,0.506284
52380,0.509675
52390,0.513362
52400,0.517261
52410,0.520743
52420,0.523681
52430,0.526066
52440,0.528041
52450,0.529988
52460,0.532169
52470,0.53482
